expense_id,user_id,category,amount,currency,description,date,location,tags
exp1762,user_012,ENTERTAINMENT,23.25,USD,Concert/Movie/Show in Downtown,2024-10-28,Downtown,entertainment
exp1763,user_013,ACCOMMODATION,265.5,USD,Hotel/Hostel in Plaza District,2024-10-29,Plaza District,travel
exp1764,user_014,SHOPPING,21.83,USD,Shopping in Downtown,2024-10-30,Downtown,shopping
exp1765,user_015,DINING,51.83,USD,Dining experience in Midtown,2024-10-31,Midtown,meal
exp1766,user_016,SHOPPING,150.31,USD,Shopping in Arts District,2024-11-01,Arts District,shopping
exp1767,user_017,ACCOMMODATION,110.72,USD,Hotel/Hostel in Arts District,2024-11-02,Arts District,travel
exp1768,user_018,ACCOMMODATION,65.65,USD,Hotel/Hostel in Beach Area,2024-11-03,Beach Area,travel
exp1769,user_019,ACCOMMODATION,93.16,USD,Hotel/Hostel in Chinatown,2024-11-04,Chinatown,travel
exp1770,user_020,DINING,59.93,USD,Dining experience in Uptown,2024-11-05,Uptown,meal
exp1771,user_021,ACTIVITIES,162.65,USD,Tour/Adventure activity in Beach Area,2024-11-06,Beach Area,activities
exp1772,user_022,ENTERTAINMENT,87.47,USD,Concert/Movie/Show in Old Town,2024-11-07,Old Town,entertainment
exp1773,user_023,FOOD,17.3,USD,Breakfast in Uptown,2024-11-08,Uptown,meal
exp1774,user_024,FOOD,10.82,USD,Dessert in Beach Area,2024-11-09,Beach Area,meal
exp1775,user_025,DINING,27.36,USD,Dining experience in Uptown,2024-11-10,Uptown,meal
exp1776,user_026,NIGHTLIFE,92.09,USD,Bar/Club in Downtown,2024-11-11,Downtown,nightlife
exp1777,user_027,ACTIVITIES,143.22,USD,Tour/Adventure activity in Midtown,2024-11-12,Midtown,activities
exp1778,user_028,TRANSPORT,6.59,USD,Taxi/Bus/Train rides in Uptown,2024-11-13,Uptown,travel
exp1779,user_029,ENTERTAINMENT,74.38,USD,Concert/Movie/Show in Suburban,2024-11-14,Suburban,entertainment
exp1780,user_030,DINING,31.14,USD,Dining experience in Downtown,2024-11-15,Downtown,meal
exp1781,user_031,FOOD,48.28,USD,Lunch at restaurant in Plaza District,2024-11-16,Plaza District,meal
exp1782,user_032,ACTIVITIES,100.43,USD,Tour/Adventure activity in Midtown,2024-11-17,Midtown,activities
exp1783,user_033,DINING,35.45,USD,Dining experience in Old Town,2024-11-18,Old Town,meal
exp1784,user_034,FOOD,31.02,USD,Coffee break in Midtown,2024-11-19,Midtown,meal
exp1785,user_035,DINING,78.92,USD,Dining experience in Uptown,2024-11-20,Uptown,meal
exp1786,user_036,DINING,79.01,USD,Dining experience in Uptown,2024-11-21,Uptown,meal
exp1787,user_037,FOOD,78.96,USD,Breakfast in Downtown,2024-11-22,Downtown,meal
exp1788,user_038,SHOPPING,168.23,USD,Shopping in Uptown,2024-11-23,Uptown,shopping
exp1789,user_039,TRANSPORT,33.59,USD,Taxi/Bus/Train rides in Suburban,2024-11-24,Suburban,travel
exp1790,user_040,FOOD,22.72,USD,Coffee break in Midtown,2024-11-25,Midtown,meal
exp1791,user_041,NIGHTLIFE,18.65,USD,Bar/Club in Harbor,2024-11-26,Harbor,nightlife
exp1792,user_042,FOOD,42.25,USD,Dinner at restaurant in Harbor,2024-11-27,Harbor,meal
exp1793,user_043,TRANSPORT,55.74,USD,Taxi/Bus/Train rides in Downtown,2024-11-28,Downtown,travel
exp1794,user_044,FOOD,79.94,USD,Lunch at restaurant in Chinatown,2024-11-29,Chinatown,meal
exp1795,user_045,ACTIVITIES,113.14,USD,Tour/Adventure activity in Midtown,2024-11-30,Midtown,activities
exp1796,user_046,ENTERTAINMENT,52.94,USD,Concert/Movie/Show in Downtown,2024-12-01,Downtown,entertainment
exp1797,user_047,ENTERTAINMENT,15.79,USD,Concert/Movie/Show in Suburban,2024-12-02,Suburban,entertainment
exp1798,user_048,SHOPPING,150.0,USD,Shopping in Uptown,2024-12-03,Uptown,shopping
exp1799,user_049,SHOPPING,196.82,USD,Shopping in Old Town,2024-12-04,Old Town,shopping
exp1800,user_050,TRANSPORT,65.67,USD,Taxi/Bus/Train rides in Beach Area,2024-12-05,Beach Area,travel
exp1801,user_001,ACTIVITIES,83.96,USD,Tour/Adventure activity in Downtown,2024-12-06,Downtown,activities
exp1802,user_002,SHOPPING,87.52,USD,Shopping in Midtown,2024-12-07,Midtown,shopping
exp1803,user_003,SHOPPING,52.16,USD,Shopping in Plaza District,2024-12-08,Plaza District,shopping
exp1804,user_004,SHOPPING,62.98,USD,Shopping in Downtown,2024-12-09,Downtown,shopping
exp1805,user_005,DINING,87.96,USD,Dining experience in Uptown,2024-12-10,Uptown,meal
exp1806,user_006,ACCOMMODATION,217.82,USD,Hotel/Hostel in Downtown,2024-12-11,Downtown,travel
exp1807,user_007,ACTIVITIES,37.65,USD,Tour/Adventure activity in Arts District,2024-12-12,Arts District,activities
exp1808,user_008,ACCOMMODATION,217.29,USD,Hotel/Hostel in Chinatown,2024-12-13,Chinatown,travel
exp1809,user_009,TRANSPORT,88.56,USD,Taxi/Bus/Train rides in Midtown,2024-12-14,Midtown,travel
exp1810,user_010,TRANSPORT,56.13,USD,Taxi/Bus/Train rides in Downtown,2024-12-15,Downtown,travel
exp1811,user_011,FOOD,52.65,USD,Dinner at restaurant in Midtown,2024-12-16,Midtown,meal
exp1812,user_012,TRANSPORT,71.97,USD,Taxi/Bus/Train rides in Midtown,2024-12-17,Midtown,travel
exp1813,user_013,ACTIVITIES,90.8,USD,Tour/Adventure activity in Beach Area,2024-12-18,Beach Area,activities
exp1814,user_014,DINING,51.56,USD,Dining experience in Suburban,2024-12-19,Suburban,meal
exp1815,user_015,FOOD,77.67,USD,Street food in Midtown,2024-12-20,Midtown,meal
exp1816,user_016,FOOD,46.59,USD,Lunch at restaurant in Downtown,2024-12-21,Downtown,meal
exp1817,user_017,SHOPPING,181.55,USD,Shopping in Beach Area,2024-12-22,Beach Area,shopping
exp1818,user_018,ACCOMMODATION,246.03,USD,Hotel/Hostel in Uptown,2024-12-23,Uptown,travel
exp1819,user_019,ACCOMMODATION,65.59,USD,Hotel/Hostel in Beach Area,2024-12-24,Beach Area,travel
exp1820,user_020,NIGHTLIFE,27.49,USD,Bar/Club in Arts District,2024-12-25,Arts District,nightlife
exp1821,user_021,ACTIVITIES,182.05,USD,Tour/Adventure activity in Harbor,2024-12-26,Harbor,activities
exp1822,user_022,TRANSPORT,33.06,USD,Taxi/Bus/Train rides in Old Town,2024-12-27,Old Town,travel
exp1823,user_023,ACCOMMODATION,83.98,USD,Hotel/Hostel in Beach Area,2024-12-28,Beach Area,travel
exp1824,user_024,ENTERTAINMENT,104.19,USD,Concert/Movie/Show in Downtown,2024-12-29,Downtown,entertainment
exp1825,user_025,NIGHTLIFE,27.39,USD,Bar/Club in Suburban,2024-12-30,Suburban,nightlife
exp1826,user_026,SHOPPING,195.17,USD,Shopping in Plaza District,2024-01-01,Plaza District,shopping
exp1827,user_027,NIGHTLIFE,57.36,USD,Bar/Club in Harbor,2024-01-02,Harbor,nightlife
exp1828,user_028,ACTIVITIES,188.09,USD,Tour/Adventure activity in Suburban,2024-01-03,Suburban,activities
exp1829,user_029,FOOD,53.14,USD,Dinner at restaurant in Beach Area,2024-01-04,Beach Area,meal
exp1830,user_030,ACCOMMODATION,82.28,USD,Hotel/Hostel in Downtown,2024-01-05,Downtown,travel
exp1831,user_031,DINING,50.95,USD,Dining experience in Uptown,2024-01-06,Uptown,meal
exp1832,user_032,SHOPPING,183.83,USD,Shopping in Arts District,2024-01-07,Arts District,shopping
exp1833,user_033,SHOPPING,22.26,USD,Shopping in Beach Area,2024-01-08,Beach Area,shopping
exp1834,user_034,ACCOMMODATION,136.28,USD,Hotel/Hostel in Plaza District,2024-01-09,Plaza District,travel
exp1835,user_035,ACTIVITIES,62.62,USD,Tour/Adventure activity in Midtown,2024-01-10,Midtown,activities
exp1836,user_036,FOOD,55.89,USD,Coffee break in Chinatown,2024-01-11,Chinatown,meal
exp1837,user_037,TRANSPORT,79.48,USD,Taxi/Bus/Train rides in Downtown,2024-01-12,Downtown,travel
exp1838,user_038,ACTIVITIES,89.06,USD,Tour/Adventure activity in Uptown,2024-01-13,Uptown,activities
exp1839,user_039,DINING,91.05,USD,Dining experience in Harbor,2024-01-14,Harbor,meal
exp1840,user_040,FOOD,66.39,USD,Snack in Harbor,2024-01-15,Harbor,meal
exp1841,user_041,FOOD,40.87,USD,Snack in Uptown,2024-01-16,Uptown,meal
exp1842,user_042,NIGHTLIFE,47.58,USD,Bar/Club in Chinatown,2024-01-17,Chinatown,nightlife
exp1843,user_043,FOOD,38.46,USD,Street food in Plaza District,2024-01-18,Plaza District,meal
exp1844,user_044,ACTIVITIES,108.18,USD,Tour/Adventure activity in Downtown,2024-01-19,Downtown,activities
exp1845,user_045,DINING,76.63,USD,Dining experience in Suburban,2024-01-20,Suburban,meal
exp1846,user_046,ACTIVITIES,119.0,USD,Tour/Adventure activity in Plaza District,2024-01-21,Plaza District,activities
exp1847,user_047,TRANSPORT,12.44,USD,Taxi/Bus/Train rides in Beach Area,2024-01-22,Beach Area,travel
exp1848,user_048,SHOPPING,52.44,USD,Shopping in Beach Area,2024-01-23,Beach Area,shopping
exp1849,user_049,ACTIVITIES,156.77,USD,Tour/Adventure activity in Harbor,2024-01-24,Harbor,activities
exp1850,user_050,TRANSPORT,84.78,USD,Taxi/Bus/Train rides in Arts District,2024-01-25,Arts District,travel
exp1851,user_001,TRANSPORT,48.31,USD,Taxi/Bus/Train rides in Old Town,2024-01-26,Old Town,travel
exp1852,user_002,ENTERTAINMENT,84.72,USD,Concert/Movie/Show in Midtown,2024-01-27,Midtown,entertainment
exp1853,user_003,ACTIVITIES,148.44,USD,Tour/Adventure activity in Uptown,2024-01-28,Uptown,activities
exp1854,user_004,ACCOMMODATION,189.06,USD,Hotel/Hostel in Suburban,2024-01-29,Suburban,travel
exp1855,user_005,FOOD,64.79,USD,Café meal in Uptown,2024-01-30,Uptown,meal
exp1856,user_006,ENTERTAINMENT,109.76,USD,Concert/Movie/Show in Suburban,2024-01-31,Suburban,entertainment
exp1857,user_007,FOOD,21.32,USD,Breakfast in Harbor,2024-02-01,Harbor,meal
exp1858,user_008,ACTIVITIES,43.18,USD,Tour/Adventure activity in Downtown,2024-02-02,Downtown,activities
exp1859,user_009,FOOD,30.09,USD,Café meal in Midtown,2024-02-03,Midtown,meal
exp1860,user_010,SHOPPING,77.55,USD,Shopping in Arts District,2024-02-04,Arts District,shopping
exp1861,user_011,TRANSPORT,44.21,USD,Taxi/Bus/Train rides in Suburban,2024-02-05,Suburban,travel
exp1862,user_012,DINING,27.52,USD,Dining experience in Uptown,2024-02-06,Uptown,meal
exp1863,user_013,TRANSPORT,10.53,USD,Taxi/Bus/Train rides in Suburban,2024-02-07,Suburban,travel
exp1864,user_014,ACCOMMODATION,235.54,USD,Hotel/Hostel in Beach Area,2024-02-08,Beach Area,travel
exp1865,user_015,DINING,88.51,USD,Dining experience in Midtown,2024-02-09,Midtown,meal
exp1866,user_016,ACTIVITIES,140.85,USD,Tour/Adventure activity in Old Town,2024-02-10,Old Town,activities
exp1867,user_017,ENTERTAINMENT,120.07,USD,Concert/Movie/Show in Old Town,2024-02-11,Old Town,entertainment
exp1868,user_018,TRANSPORT,8.87,USD,Taxi/Bus/Train rides in Arts District,2024-02-12,Arts District,travel
exp1869,user_019,DINING,94.39,USD,Dining experience in Midtown,2024-02-13,Midtown,meal
exp1870,user_020,TRANSPORT,71.31,USD,Taxi/Bus/Train rides in Arts District,2024-02-14,Arts District,travel
exp1871,user_021,TRANSPORT,66.27,USD,Taxi/Bus/Train rides in Chinatown,2024-02-15,Chinatown,travel
exp1872,user_022,SHOPPING,28.71,USD,Shopping in Uptown,2024-02-16,Uptown,shopping
exp1873,user_023,ACTIVITIES,151.28,USD,Tour/Adventure activity in Uptown,2024-02-17,Uptown,activities
exp1874,user_024,DINING,81.52,USD,Dining experience in Downtown,2024-02-18,Downtown,meal
exp1875,user_025,DINING,59.38,USD,Dining experience in Uptown,2024-02-19,Uptown,meal
exp1876,user_026,ACTIVITIES,114.66,USD,Tour/Adventure activity in Plaza District,2024-02-20,Plaza District,activities
exp1877,user_027,ACCOMMODATION,108.7,USD,Hotel/Hostel in Beach Area,2024-02-21,Beach Area,travel
exp1878,user_028,NIGHTLIFE,49.08,USD,Bar/Club in Downtown,2024-02-22,Downtown,nightlife
exp1879,user_029,TRANSPORT,24.96,USD,Taxi/Bus/Train rides in Chinatown,2024-02-23,Chinatown,travel
exp1880,user_030,ENTERTAINMENT,124.67,USD,Concert/Movie/Show in Plaza District,2024-02-24,Plaza District,entertainment
exp1881,user_031,DINING,82.89,USD,Dining experience in Arts District,2024-02-25,Arts District,meal
exp1882,user_032,ACCOMMODATION,88.55,USD,Hotel/Hostel in Downtown,2024-02-26,Downtown,travel
exp1883,user_033,TRANSPORT,81.19,USD,Taxi/Bus/Train rides in Uptown,2024-02-27,Uptown,travel
exp1884,user_034,NIGHTLIFE,58.65,USD,Bar/Club in Arts District,2024-02-28,Arts District,nightlife
exp1885,user_035,SHOPPING,109.54,USD,Shopping in Beach Area,2024-02-29,Beach Area,shopping
exp1886,user_036,TRANSPORT,28.81,USD,Taxi/Bus/Train rides in Old Town,2024-03-01,Old Town,travel
exp1887,user_037,FOOD,37.83,USD,Coffee break in Midtown,2024-03-02,Midtown,meal
exp1888,user_038,SHOPPING,60.08,USD,Shopping in Harbor,2024-03-03,Harbor,shopping
exp1889,user_039,FOOD,75.79,USD,Snack in Arts District,2024-03-04,Arts District,meal
exp1890,user_040,TRANSPORT,12.54,USD,Taxi/Bus/Train rides in Arts District,2024-03-05,Arts District,travel
exp1891,user_041,TRANSPORT,37.16,USD,Taxi/Bus/Train rides in Plaza District,2024-03-06,Plaza District,travel
exp1892,user_042,ENTERTAINMENT,123.69,USD,Concert/Movie/Show in Beach Area,2024-03-07,Beach Area,entertainment
exp1893,user_043,ACCOMMODATION,79.37,USD,Hotel/Hostel in Uptown,2024-03-08,Uptown,travel
exp1894,user_044,FOOD,26.52,USD,Café meal in Arts District,2024-03-09,Arts District,meal
exp1895,user_045,DINING,99.94,USD,Dining experience in Harbor,2024-03-10,Harbor,meal
exp1896,user_046,ENTERTAINMENT,51.9,USD,Concert/Movie/Show in Harbor,2024-03-11,Harbor,entertainment
exp1897,user_047,DINING,30.57,USD,Dining experience in Harbor,2024-03-12,Harbor,meal
exp1898,user_048,ACCOMMODATION,262.69,USD,Hotel/Hostel in Suburban,2024-03-13,Suburban,travel
exp1899,user_049,ACTIVITIES,192.22,USD,Tour/Adventure activity in Plaza District,2024-03-14,Plaza District,activities
exp1900,user_050,ENTERTAINMENT,79.03,USD,Concert/Movie/Show in Arts District,2024-03-15,Arts District,entertainment
exp1901,user_001,TRANSPORT,96.31,USD,Taxi/Bus/Train rides in Chinatown,2024-03-16,Chinatown,travel
exp1902,user_002,TRANSPORT,18.95,USD,Taxi/Bus/Train rides in Old Town,2024-03-17,Old Town,travel
exp1903,user_003,TRANSPORT,23.52,USD,Taxi/Bus/Train rides in Midtown,2024-03-18,Midtown,travel
exp1904,user_004,ENTERTAINMENT,133.78,USD,Concert/Movie/Show in Downtown,2024-03-19,Downtown,entertainment
exp1905,user_005,SHOPPING,140.09,USD,Shopping in Old Town,2024-03-20,Old Town,shopping
exp1906,user_006,ENTERTAINMENT,123.56,USD,Concert/Movie/Show in Uptown,2024-03-21,Uptown,entertainment
exp1907,user_007,TRANSPORT,18.63,USD,Taxi/Bus/Train rides in Chinatown,2024-03-22,Chinatown,travel
exp1908,user_008,ACTIVITIES,44.21,USD,Tour/Adventure activity in Beach Area,2024-03-23,Beach Area,activities
exp1909,user_009,SHOPPING,39.17,USD,Shopping in Harbor,2024-03-24,Harbor,shopping
exp1910,user_010,ACTIVITIES,87.47,USD,Tour/Adventure activity in Downtown,2024-03-25,Downtown,activities
exp1911,user_011,ACCOMMODATION,182.15,USD,Hotel/Hostel in Beach Area,2024-03-26,Beach Area,travel
exp1912,user_012,TRANSPORT,99.02,USD,Taxi/Bus/Train rides in Suburban,2024-03-27,Suburban,travel
exp1913,user_013,ACCOMMODATION,145.28,USD,Hotel/Hostel in Downtown,2024-03-28,Downtown,travel
exp1914,user_014,ACCOMMODATION,186.75,USD,Hotel/Hostel in Beach Area,2024-03-29,Beach Area,travel
exp1915,user_015,FOOD,61.79,USD,Coffee break in Harbor,2024-03-30,Harbor,meal
exp1916,user_016,TRANSPORT,87.14,USD,Taxi/Bus/Train rides in Harbor,2024-03-31,Harbor,travel
exp1917,user_017,FOOD,77.12,USD,Dinner at restaurant in Uptown,2024-04-01,Uptown,meal
exp1918,user_018,ENTERTAINMENT,63.57,USD,Concert/Movie/Show in Harbor,2024-04-02,Harbor,entertainment
exp1919,user_019,TRANSPORT,82.41,USD,Taxi/Bus/Train rides in Chinatown,2024-04-03,Chinatown,travel
exp1920,user_020,ACTIVITIES,163.59,USD,Tour/Adventure activity in Downtown,2024-04-04,Downtown,activities
exp1921,user_021,ENTERTAINMENT,105.59,USD,Concert/Movie/Show in Chinatown,2024-04-05,Chinatown,entertainment
exp1922,user_022,NIGHTLIFE,90.61,USD,Bar/Club in Old Town,2024-04-06,Old Town,nightlife
exp1923,user_023,NIGHTLIFE,17.72,USD,Bar/Club in Suburban,2024-04-07,Suburban,nightlife
exp1924,user_024,DINING,47.87,USD,Dining experience in Midtown,2024-04-08,Midtown,meal
exp1925,user_025,FOOD,63.07,USD,Lunch at restaurant in Old Town,2024-04-09,Old Town,meal
exp1926,user_026,ACCOMMODATION,74.55,USD,Hotel/Hostel in Chinatown,2024-04-10,Chinatown,travel
exp1927,user_027,SHOPPING,63.54,USD,Shopping in Beach Area,2024-04-11,Beach Area,shopping
exp1928,user_028,DINING,91.81,USD,Dining experience in Uptown,2024-04-12,Uptown,meal
exp1929,user_029,ACTIVITIES,63.66,USD,Tour/Adventure activity in Harbor,2024-04-13,Harbor,activities
exp1930,user_030,ACCOMMODATION,130.39,USD,Hotel/Hostel in Suburban,2024-04-14,Suburban,travel
exp1931,user_031,ENTERTAINMENT,130.53,USD,Concert/Movie/Show in Chinatown,2024-04-15,Chinatown,entertainment
exp1932,user_032,ACCOMMODATION,191.45,USD,Hotel/Hostel in Beach Area,2024-04-16,Beach Area,travel
exp1933,user_033,ACTIVITIES,110.2,USD,Tour/Adventure activity in Midtown,2024-04-17,Midtown,activities
exp1934,user_034,ACCOMMODATION,252.85,USD,Hotel/Hostel in Midtown,2024-04-18,Midtown,travel
exp1935,user_035,TRANSPORT,99.57,USD,Taxi/Bus/Train rides in Plaza District,2024-04-19,Plaza District,travel
exp1936,user_036,ENTERTAINMENT,60.55,USD,Concert/Movie/Show in Beach Area,2024-04-20,Beach Area,entertainment
exp1937,user_037,SHOPPING,116.09,USD,Shopping in Harbor,2024-04-21,Harbor,shopping
exp1938,user_038,ACCOMMODATION,192.92,USD,Hotel/Hostel in Old Town,2024-04-22,Old Town,travel
exp1939,user_039,ACTIVITIES,63.55,USD,Tour/Adventure activity in Downtown,2024-04-23,Downtown,activities
exp1940,user_040,SHOPPING,52.04,USD,Shopping in Harbor,2024-04-24,Harbor,shopping
exp1941,user_041,ACCOMMODATION,228.02,USD,Hotel/Hostel in Old Town,2024-04-25,Old Town,travel
exp1942,user_042,ACTIVITIES,130.59,USD,Tour/Adventure activity in Arts District,2024-04-26,Arts District,activities
exp1943,user_043,ACCOMMODATION,281.27,USD,Hotel/Hostel in Midtown,2024-04-27,Midtown,travel
exp1944,user_044,SHOPPING,78.09,USD,Shopping in Harbor,2024-04-28,Harbor,shopping
exp1945,user_045,NIGHTLIFE,72.56,USD,Bar/Club in Beach Area,2024-04-29,Beach Area,nightlife
exp1946,user_046,NIGHTLIFE,69.86,USD,Bar/Club in Suburban,2024-04-30,Suburban,nightlife
exp1947,user_047,ACCOMMODATION,293.99,USD,Hotel/Hostel in Downtown,2024-05-01,Downtown,travel
exp1948,user_048,SHOPPING,144.94,USD,Shopping in Old Town,2024-05-02,Old Town,shopping
exp1949,user_049,ACCOMMODATION,188.92,USD,Hotel/Hostel in Suburban,2024-05-03,Suburban,travel
exp1950,user_050,SHOPPING,96.85,USD,Shopping in Uptown,2024-05-04,Uptown,shopping
exp1951,user_001,NIGHTLIFE,95.8,USD,Bar/Club in Downtown,2024-05-05,Downtown,nightlife
exp1952,user_002,ACTIVITIES,165.52,USD,Tour/Adventure activity in Old Town,2024-05-06,Old Town,activities
exp1953,user_003,ACCOMMODATION,185.91,USD,Hotel/Hostel in Arts District,2024-05-07,Arts District,travel
exp1954,user_004,ACCOMMODATION,178.95,USD,Hotel/Hostel in Arts District,2024-05-08,Arts District,travel
exp1955,user_005,ACCOMMODATION,63.15,USD,Hotel/Hostel in Suburban,2024-05-09,Suburban,travel
exp1956,user_006,ENTERTAINMENT,91.64,USD,Concert/Movie/Show in Arts District,2024-05-10,Arts District,entertainment
exp1957,user_007,DINING,65.03,USD,Dining experience in Arts District,2024-05-11,Arts District,meal
exp1958,user_008,ACCOMMODATION,220.72,USD,Hotel/Hostel in Plaza District,2024-05-12,Plaza District,travel
exp1959,user_009,ACCOMMODATION,228.11,USD,Hotel/Hostel in Old Town,2024-05-13,Old Town,travel
exp1960,user_010,TRANSPORT,23.34,USD,Taxi/Bus/Train rides in Old Town,2024-05-14,Old Town,travel
exp1961,user_011,TRANSPORT,20.92,USD,Taxi/Bus/Train rides in Plaza District,2024-05-15,Plaza District,travel
exp1962,user_012,FOOD,29.75,USD,Lunch at restaurant in Beach Area,2024-05-16,Beach Area,meal
exp1963,user_013,DINING,72.86,USD,Dining experience in Harbor,2024-05-17,Harbor,meal
exp1964,user_014,SHOPPING,40.77,USD,Shopping in Harbor,2024-05-18,Harbor,shopping
exp1965,user_015,FOOD,29.93,USD,Street food in Arts District,2024-05-19,Arts District,meal
exp1966,user_016,DINING,72.27,USD,Dining experience in Chinatown,2024-05-20,Chinatown,meal
exp1967,user_017,ACTIVITIES,136.76,USD,Tour/Adventure activity in Beach Area,2024-05-21,Beach Area,activities
exp1968,user_018,ENTERTAINMENT,56.05,USD,Concert/Movie/Show in Old Town,2024-05-22,Old Town,entertainment
exp1969,user_019,TRANSPORT,22.86,USD,Taxi/Bus/Train rides in Downtown,2024-05-23,Downtown,travel
exp1970,user_020,DINING,42.8,USD,Dining experience in Chinatown,2024-05-24,Chinatown,meal
exp1971,user_021,SHOPPING,173.59,USD,Shopping in Chinatown,2024-05-25,Chinatown,shopping
exp1972,user_022,ACTIVITIES,85.53,USD,Tour/Adventure activity in Chinatown,2024-05-26,Chinatown,activities
exp1973,user_023,ENTERTAINMENT,98.53,USD,Concert/Movie/Show in Beach Area,2024-05-27,Beach Area,entertainment
exp1974,user_024,DINING,69.65,USD,Dining experience in Harbor,2024-05-28,Harbor,meal
exp1975,user_025,ENTERTAINMENT,28.87,USD,Concert/Movie/Show in Arts District,2024-05-29,Arts District,entertainment
exp1976,user_026,ENTERTAINMENT,67.92,USD,Concert/Movie/Show in Beach Area,2024-05-30,Beach Area,entertainment
